Epoch,TrainRMSE,TestRMSE
3425,53.0272,91.4473
3426,53.0265,91.4471
3427,53.0258,91.4465
3428,53.0251,91.4459
3429,53.0244,91.4457
3430,53.0237,91.4451
3431,53.0229,91.446
3432,53.0222,91.4455
3433,53.0216,91.4449
3434,53.0209,91.4444
3435,53.0202,91.4439
3436,53.0195,91.4435
3437,53.0188,91.4433
3438,53.0181,91.4429
3439,53.0173,91.4427
3440,53.0166,91.4422
3441,53.0159,91.4418
3442,53.0152,91.4411
3443,53.0145,91.4415
3444,53.014,91.4418
3445,53.0133,91.4414
3446,53.0126,91.4414
3447,53.0119,91.4408
3448,53.0112,91.44
3449,53.0105,91.4395
3450,53.0098,91.4388
3451,53.0091,91.4381
3452,53.0085,91.4376
3453,53.0078,91.4388
3454,53.0071,91.4383
3455,53.0063,91.4382
3456,53.0057,91.4377
3457,53.005,91.437
3458,53.0043,91.4372
3459,53.0036,91.4367
3460,53.0029,91.4365
3461,53.0022,91.4359
3462,53.0015,91.4352
3463,53.0008,91.4347
3464,53.0001,91.4341
3465,52.9995,91.4336
3466,52.9988,91.4333
3467,52.9981,91.4332
3468,52.9974,91.4327
3469,52.9967,91.4331
3470,52.996,91.433
3471,52.9953,91.4341
3472,52.9946,91.4334
3473,52.994,91.4327
3474,52.9935,91.4329
3475,52.9928,91.4325
3476,52.9922,91.4315
3477,52.9915,91.4311
3478,52.9908,91.4305
3479,52.9895,91.4231
3480,52.9888,91.4228
3481,52.9882,91.4222
3482,52.9875,91.4218
3483,52.9868,91.4213
3484,52.986,91.421
3485,52.9852,91.4225
3486,52.9845,91.4222
3487,52.9839,91.4216
3488,52.9832,91.4215
3489,52.9825,91.4214
3490,52.9818,91.4211
3491,52.9811,91.4206
3492,52.9804,91.4209
3493,52.9797,91.4221
3494,52.979,91.4216
3495,52.9784,91.4219
3496,52.9778,91.4214
3497,52.9771,91.4207
3498,52.9764,91.4204
3499,52.9758,91.4204
3500,52.9751,91.4205
3501,52.9744,91.4198
3502,52.9738,91.4196
3503,52.9731,91.4191
3504,52.9725,91.4185
3505,52.9718,91.4178
3506,52.9711,91.4178
3507,52.9704,91.4172
3508,52.9698,91.4179
3509,52.9692,91.4174
3510,52.9685,91.4174
3511,52.9678,91.417
3512,52.9672,91.4165
3513,52.9665,91.4161
3514,52.9658,91.4154
3515,52.9651,91.4151
3516,52.9645,91.4147
3517,52.964,91.4153
3518,52.9633,91.4158
3519,52.9627,91.4169
3520,52.962,91.4165
3521,52.9614,91.4161
3522,52.9608,91.4163
3523,52.9602,91.4161
3524,52.9595,91.4158
3525,52.9588,91.4153
3526,52.958,91.4179
3527,52.9574,91.418
3528,52.9567,91.4171
3529,52.956,91.417
3530,52.9554,91.4167
3531,52.9547,91.4174
3532,52.954,91.4165
3533,52.9531,91.4151
3534,52.9524,91.4143
3535,52.9516,91.4133
3536,52.951,91.4131
3537,52.9504,91.4131
3538,52.9497,91.4123
3539,52.949,91.4116
3540,52.9482,91.4099
3541,52.9475,91.4095
3542,52.9468,91.4088
3543,52.9462,91.4086
3544,52.9455,91.4078
3545,52.9449,91.4091
3546,52.9444,91.4092
3547,52.9437,91.4084
3548,52.943,91.4082
3549,52.9424,91.4076
3550,52.9417,91.4088
3551,52.9411,91.4083
3552,52.9404,91.4076
3553,52.9394,91.3937
3554,52.9388,91.3932
3555,52.9381,91.3925
3556,52.9374,91.3912
3557,52.937,91.3908
3558,52.9364,91.3911
3559,52.9357,91.3906
3560,52.9351,91.3902
3561,52.9344,91.3897
3562,52.9337,91.391
3563,52.9331,91.391
3564,52.9324,91.3902
3565,52.9317,91.3898
3566,52.9311,91.3896
3567,52.9305,91.3895
3568,52.9298,91.389
3569,52.9293,91.3754
3570,52.9287,91.3749
3571,52.928,91.3751
3572,52.9273,91.3745
3573,52.9267,91.375
3574,52.9261,91.3744
3575,52.9254,91.3745
3576,52.9248,91.3741
3577,52.9241,91.3738
3578,52.9235,91.3737
3579,52.923,91.3733
3580,52.9224,91.3729
3581,52.9217,91.3727
3582,52.9211,91.3735
3583,52.9204,91.3734
3584,52.9199,91.3737
3585,52.9192,91.3734
3586,52.9185,91.3735
3587,52.9179,91.3599
3588,52.9173,91.3596
3589,52.917,91.3463
3590,52.9163,91.3461
3591,52.9156,91.346
3592,52.915,91.3457
3593,52.9144,91.3454
3594,52.9138,91.3451
3595,52.913,91.3455
3596,52.9124,91.3451
3597,52.9117,91.3443
3598,52.911,91.343
3599,52.9103,91.3429
3600,52.9097,91.3427
3601,52.9089,91.3435
3602,52.9083,91.344
3603,52.9076,91.3437
3604,52.907,91.3442
3605,52.9064,91.3437
3606,52.9057,91.3432
3607,52.9051,91.3418
3608,52.9045,91.3414
3609,52.9037,91.342
3610,52.9031,91.3419
3611,52.9025,91.3415
3612,52.9022,91.3413
3613,52.901,91.3437
3614,52.9004,91.3437
3615,52.8997,91.3433
3616,52.8991,91.3424
3617,52.8985,91.3424
3618,52.8979,91.3418
3619,52.8972,91.3414
3620,52.8966,91.341
3621,52.896,91.3401
3622,52.8954,91.3397
3623,52.8948,91.3389
3624,52.8941,91.3387
3625,52.8935,91.3387
3626,52.8929,91.3383
3627,52.8922,91.338
3628,52.8916,91.3379
3629,52.891,91.3365
3630,52.8904,91.3357
3631,52.8897,91.3357
3632,52.8891,91.3365
3633,52.8884,91.3362
3634,52.8878,91.3363
3635,52.8871,91.3368
3636,52.8865,91.3361
3637,52.8859,91.3359
3638,52.8853,91.3357
3639,52.8848,91.3362
3640,52.8843,91.3358
3641,52.8837,91.3354
3642,52.8831,91.3356
3643,52.8825,91.3356
3644,52.8819,91.3356
3645,52.8812,91.3354
3646,52.8806,91.3353
3647,52.88,91.3351
3648,52.8793,91.3337
3649,52.8787,91.3342
3650,52.8781,91.3339
3651,52.8775,91.3334
3652,52.8769,91.3328
3653,52.8763,91.3322
3654,52.8757,91.3318
3655,52.875,91.3311
3656,52.8744,91.3306
3657,52.8739,91.332
3658,52.8733,91.3314
3659,52.8726,91.3311
3660,52.872,91.3305
3661,52.8714,91.3299
3662,52.8708,91.3296
3663,52.8702,91.329
3664,52.8696,91.329
3665,52.869,91.331
3666,52.8685,91.3313
3667,52.8678,91.3305
3668,52.8673,91.3306
3669,52.8667,91.3302
3670,52.8661,91.3303
3671,52.8655,91.3304
3672,52.8649,91.3299
3673,52.8644,91.3301
3674,52.8638,91.3313
3675,52.8632,91.3306
3676,52.8626,91.3299
3677,52.8621,91.3305
3678,52.8614,91.3298
3679,52.8608,91.3291
3680,52.8602,91.3285
3681,52.8595,91.3279
3682,52.8589,91.3274
3683,52.8583,91.3276
3684,52.8578,91.3278
3685,52.8571,91.3272
3686,52.8565,91.3266
3687,52.8559,91.3259
3688,52.8553,91.3259
3689,52.8547,91.3254
3690,52.8541,91.3253
3691,52.8535,91.325
3692,52.8529,91.3244
3693,52.8522,91.3236
3694,52.8515,91.3221
3695,52.8509,91.3218
3696,52.8503,91.3211
3697,52.8497,91.3206
3698,52.8492,91.3201
3699,52.8486,91.3199
3700,52.848,91.3194
3701,52.8474,91.3193
3702,52.8468,91.3188
3703,52.8463,91.3182
3704,52.8456,91.3195
3705,52.845,91.3203
3706,52.8444,91.3198
3707,52.8438,91.3192
3708,52.8432,91.319
3709,52.8426,91.3186
3710,52.842,91.3183
3711,52.8414,91.3179
3712,52.8408,91.3173
3713,52.8404,91.3169
3714,52.8399,91.3169
3715,52.8392,91.3151
3716,52.8386,91.3142
3717,52.838,91.3141
3718,52.8374,91.313
3719,52.8368,91.3125
3720,52.8362,91.3112
3721,52.8356,91.3113
3722,52.835,91.3109
3723,52.8344,91.3107
3724,52.8338,91.3106
3725,52.8332,91.3103
3726,52.8328,91.3101
3727,52.8322,91.3102
3728,52.8316,91.3096
3729,52.8311,91.3091
3730,52.8305,91.3092
3731,52.8299,91.3096
3732,52.8293,91.3098
3733,52.8287,91.3093
3734,52.8281,91.3096
3735,52.8275,91.3094
3736,52.8269,91.309
3737,52.8263,91.3091
3738,52.8257,91.31
3739,52.8251,91.3096
3740,52.8245,91.3096
3741,52.8239,91.3094
3742,52.8233,91.3088
3743,52.8227,91.3087
3744,52.8222,91.3095
3745,52.8216,91.309
3746,52.821,91.3089
3747,52.8205,91.3084
3748,52.8199,91.3086
3749,52.8193,91.3087
3750,52.818,91.3
3751,52.8175,91.2992
3752,52.8169,91.299
3753,52.8163,91.2985
3754,52.8158,91.2989
3755,52.8153,91.2985
3756,52.8147,91.2983
3757,52.8141,91.2984
3758,52.8134,91.2973
3759,52.8128,91.2968
3760,52.8123,91.2961
3761,52.8117,91.2959
3762,52.8111,91.2961
3763,52.8105,91.2956
3764,52.81,91.2949
3765,52.8094,91.2945
3766,52.8088,91.2944
3767,52.8082,91.2939
3768,52.8076,91.2935
3769,52.8071,91.2931
3770,52.8065,91.2927
3771,52.8059,91.2923
3772,52.8053,91.292
3773,52.8048,91.2919
3774,52.8043,91.2916
3775,52.8037,91.2912
3776,52.8031,91.2912
3777,52.8025,91.2911
3778,52.8019,91.2908
3779,52.8014,91.2901
3780,52.8008,91.2896
3781,52.8003,91.2903
3782,52.7997,91.2898
3783,52.7991,91.2898
3784,52.7986,91.2893
3785,52.798,91.2887
3786,52.7974,91.2888
3787,52.7969,91.2904
3788,52.7963,91.2909
3789,52.7957,91.2904
3790,52.7951,91.2901
3791,52.7945,91.2896
3792,52.794,91.2917
3793,52.7934,91.2911
3794,52.793,91.2915
3795,52.7925,91.2912
3796,52.7919,91.2906
3797,52.7913,91.2906
3798,52.7907,91.2898
3799,52.7902,91.2897
3800,52.7896,91.2891
3801,52.789,91.2888
3802,52.7884,91.2884
3803,52.7879,91.2881
3804,52.7873,91.2876
3805,52.7867,91.287
3806,52.7862,91.2865
3807,52.7856,91.2865
3808,52.7848,91.2888
3809,52.7842,91.2881
3810,52.7836,91.2879
3811,52.7831,91.2875
3812,52.7826,91.2878
3813,52.7821,91.2874
3814,52.7816,91.2877
3815,52.781,91.2885
3816,52.7804,91.288
3817,52.78,91.2895
3818,52.7794,91.289
3819,52.7789,91.2885
3820,52.7783,91.2881
3821,52.7777,91.2874
3822,52.7771,91.2882
3823,52.7765,91.2874
3824,52.776,91.2877
3825,52.7754,91.287
3826,52.7749,91.2865
3827,52.7743,91.2862
3828,52.7737,91.2857
3829,52.7732,91.2855
3830,52.7726,91.285
3831,52.772,91.2847
3832,52.7714,91.2841
3833,52.7709,91.2845
3834,52.7703,91.2843
3835,52.7698,91.284
3836,52.7693,91.2851
3837,52.7687,91.2844
3838,52.7682,91.2839
3839,52.7677,91.2859
3840,52.7671,91.2854
3841,52.7665,91.2853
3842,52.7661,91.2882
3843,52.7655,91.2879
3844,52.7649,91.2873
3845,52.7644,91.287
3846,52.7638,91.2868
3847,52.7632,91.2861
3848,52.7628,91.2876
3849,52.7623,91.2872
3850,52.7618,91.2871
3851,52.7612,91.2872
3852,52.7606,91.2865
3853,52.7601,91.2862
3854,52.7595,91.2855
3855,52.7591,91.2865
3856,52.7586,91.2862
3857,52.7582,91.287
3858,52.7578,91.2873
3859,52.7572,91.2869
3860,52.7566,91.2863
3861,52.756,91.2857
3862,52.7554,91.2851
3863,52.7548,91.2844
3864,52.7542,91.2841
3865,52.7537,91.284
3866,52.7532,91.2839
3867,52.7525,91.2831
3868,52.7519,91.2825
3869,52.7513,91.2817
3870,52.7508,91.2812
3871,52.7502,91.281
3872,52.7497,91.2817
3873,52.7491,91.2811
3874,52.7486,91.2811
3875,52.7481,91.2809
3876,52.7475,91.2803
3877,52.7469,91.2795
3878,52.7463,91.279
3879,52.7458,91.2784
3880,52.7453,91.2794
3881,52.7448,91.2789
3882,52.7442,91.2788
3883,52.7438,91.2795
3884,52.7433,91.2804
3885,52.7426,91.2789
3886,52.742,91.2782
3887,52.7415,91.2779
3888,52.741,91.2783
3889,52.7404,91.279
3890,52.74,91.2794
3891,52.7396,91.2799
3892,52.739,91.2787
3893,52.7384,91.2781
3894,52.7378,91.2778
3895,52.7372,91.2772
3896,52.7368,91.2773
3897,52.7363,91.2773
3898,52.7357,91.2767
3899,52.735,91.2789
3900,52.7344,91.2785
3901,52.7339,91.2779
3902,52.7333,91.2772
3903,52.7328,91.2772
3904,52.7323,91.2777
3905,52.7317,91.2768
3906,52.7311,91.2762
3907,52.7306,91.276
3908,52.7301,91.2759
3909,52.7295,91.2755
3910,52.729,91.2756
3911,52.7284,91.2792
3912,52.7279,91.2785
3913,52.7273,91.2778
3914,52.7267,91.2775
3915,52.7262,91.2769
3916,52.7256,91.2764
3917,52.7249,91.2747
3918,52.7243,91.2741
3919,52.7238,91.2756
3920,52.7233,91.2748
3921,52.7227,91.2742
3922,52.7222,91.2753
3923,52.7217,91.2748
3924,52.7212,91.2757
3925,52.7206,91.2749
3926,52.72,91.2745
3927,52.7195,91.2743
3928,52.7189,91.2735
3929,52.7184,91.2731
3930,52.7177,91.2714
3931,52.7172,91.2709
3932,52.7168,91.2723
3933,52.7161,91.2748
3934,52.7156,91.2743
3935,52.715,91.2739
3936,52.7145,91.2735
3937,52.714,91.2732
3938,52.7135,91.2727
3939,52.7129,91.2721
3940,52.7126,91.2725
3941,52.712,91.2722
3942,52.7115,91.2715
3943,52.711,91.2716
3944,52.7105,91.2717
3945,52.7101,91.2714
3946,52.7096,91.2714
3947,52.7093,91.2718
3948,52.7087,91.2714
3949,52.7084,91.2734
3950,52.7079,91.2729
3951,52.7073,91.2723
3952,52.7068,91.273
3953,52.7063,91.2735
3954,52.7056,91.2727
3955,52.705,91.2719
3956,52.7044,91.2713
3957,52.7039,91.2706
3958,52.7033,91.2697
3959,52.7023,91.2557
3960,52.7018,91.2551
3961,52.7013,91.255
3962,52.7007,91.2546
3963,52.7002,91.2541
3964,52.6997,91.2539
3965,52.6993,91.2551
3966,52.6987,91.2546
3967,52.6983,91.2545
3968,52.6978,91.2547
3969,52.6972,91.2541
3970,52.6967,91.2535
3971,52.6962,91.253
3972,52.6957,91.2525
3973,52.6952,91.2521
3974,52.6946,91.2516
3975,52.6941,91.2512
3976,52.6936,91.2509
3977,52.6931,91.2511
3978,52.6926,91.2509
3979,52.6922,91.2515
3980,52.6916,91.2506
3981,52.6911,91.2502
3982,52.6906,91.2498
3983,52.6901,91.2499
3984,52.6896,91.2493
3985,52.6892,91.2504
3986,52.6886,91.2503
3987,52.6881,91.2497
3988,52.6876,91.2507
3989,52.6871,91.2503
3990,52.6866,91.2499
3991,52.6861,91.2495
3992,52.6856,91.249
3993,52.685,91.2486
3994,52.6845,91.2484
3995,52.684,91.2479
3996,52.6836,91.2483
3997,52.6831,91.2479
3998,52.6826,91.2474
3999,52.6821,91.247
4000,52.6816,91.2471
4001,52.681,91.2464
4002,52.6805,91.2464
4003,52.68,91.2459
4004,52.6795,91.2455
4005,52.679,91.2447
4006,52.6784,91.2445
4007,52.6778,91.2431
4008,52.6773,91.2428
4009,52.6769,91.2427
4010,52.6764,91.2423
4011,52.6759,91.2437
4012,52.6754,91.244
4013,52.675,91.244
4014,52.6745,91.2436
4015,52.674,91.2433
4016,52.6734,91.2428
4017,52.6729,91.2423
4018,52.6724,91.2418
4019,52.6719,91.2415
4020,52.6714,91.2412
4021,52.6709,91.2423
4022,52.6705,91.2428
4023,52.6699,91.2423
4024,52.6695,91.2421
4025,52.669,91.2419
4026,52.6685,91.2414
4027,52.6679,91.2409
4028,52.6675,91.2404
4029,52.667,91.2399
4030,52.6665,91.2391
4031,52.666,91.2386
4032,52.6655,91.2382
4033,52.665,91.2383
4034,52.6645,91.2383
4035,52.664,91.2379
4036,52.6635,91.2371
4037,52.663,91.237
4038,52.6625,91.2365
4039,52.662,91.2365
4040,52.6615,91.2359
4041,52.661,91.2355
4042,52.6605,91.2351
4043,52.66,91.2345
4044,52.6595,91.2347
4045,52.659,91.2352
4046,52.6586,91.2352
4047,52.658,91.2345
4048,52.6575,91.2347
4049,52.657,91.2343
4050,52.6565,91.2338
4051,52.656,91.2335
4052,52.6555,91.233
4053,52.655,91.2326
4054,52.6545,91.2321
4055,52.654,91.2315
4056,52.6535,91.2308
4057,52.653,91.2303
4058,52.6526,91.2298
4059,52.6521,91.2292
4060,52.6516,91.2278
4061,52.6511,91.2274
4062,52.6506,91.2272
4063,52.6501,91.2276
4064,52.6496,91.2272
4065,52.6491,91.2269
4066,52.6486,91.2266
4067,52.6481,91.227
4068,52.6476,91.2264
4069,52.6471,91.2264
4070,52.6466,91.227
4071,52.6462,91.229
4072,52.6458,91.2292
4073,52.6453,91.2287
4074,52.6448,91.2286
4075,52.6443,91.228
4076,52.6437,91.2265
4077,52.6433,91.2263
4078,52.6428,91.2259
4079,52.6423,91.2261
4080,52.6418,91.2258
4081,52.6414,91.2266
4082,52.6409,91.2264
4083,52.6405,91.2267
4084,52.6401,91.2278
4085,52.6396,91.2275
4086,52.6391,91.2274
4087,52.6387,91.2274
4088,52.6383,91.2273
4089,52.6377,91.2268
4090,52.6372,91.226
4091,52.6367,91.2255
4092,52.636,91.212
4093,52.6355,91.2114
4094,52.6351,91.2108
4095,52.6346,91.2111
4096,52.6342,91.2107
4097,52.6337,91.2103
4098,52.6332,91.2099
4099,52.6328,91.2094
4100,52.6323,91.2092
4101,52.6318,91.2088
4102,52.6314,91.2083
4103,52.6309,91.2084
4104,52.6304,91.208
4105,52.6299,91.2077
4106,52.6294,91.2077
4107,52.6289,91.2077
4108,52.6284,91.2074
4109,52.628,91.2071
4110,52.6275,91.207
4111,52.627,91.2068
4112,52.6266,91.2066
4113,52.6261,91.2063
4114,52.6256,91.206
4115,52.6251,91.2052
4116,52.6246,91.2049
4117,52.6241,91.2045
4118,52.6237,91.2053
4119,52.6233,91.2054
4120,52.6228,91.2049
4121,52.6223,91.2045
4122,52.6217,91.2054
4123,52.6213,91.2049
4124,52.6208,91.2049
4125,52.6204,91.2049
4126,52.6199,91.2041
4127,52.6195,91.2062
4128,52.619,91.2062
4129,52.6186,91.2061
4130,52.6181,91.2057
4131,52.6176,91.2052
4132,52.6171,91.2053
4133,52.6166,91.2046
4134,52.6162,91.2042
4135,52.6157,91.2043
4136,52.6152,91.2038
4137,52.6147,91.2035
4138,52.6143,91.2036
4139,52.6138,91.2041
4140,52.6134,91.2046
4141,52.6129,91.2041
4142,52.6124,91.2039
4143,52.612,91.2039
4144,52.6115,91.2033
4145,52.611,91.2028
4146,52.6105,91.2028
4147,52.6101,91.2024
4148,52.6096,91.2021
4149,52.6093,91.2017
4150,52.6088,91.2005
4151,52.6083,91.2003
4152,52.6078,91.2003
4153,52.6073,91.1996
4154,52.6068,91.1993
4155,52.6064,91.199
4156,52.6059,91.1987
4157,52.6055,91.1983
4158,52.605,91.198
4159,52.6045,91.1979
4160,52.6041,91.1975
4161,52.6036,91.1971
4162,52.6031,91.1969
4163,52.6027,91.1966
4164,52.6021,91.1963
4165,52.6017,91.1959
4166,52.6012,91.1955
4167,52.6007,91.1952
4168,52.6003,91.1949
4169,52.5998,91.1945
4170,52.5993,91.1947
4171,52.5989,91.1955
4172,52.5984,91.1963
4173,52.598,91.196
4174,52.5975,91.1955
4175,52.597,91.1943
4176,52.5965,91.194
4177,52.5958,91.1963
4178,52.5953,91.1962
4179,52.5948,91.1971
4180,52.5944,91.1971
4181,52.5939,91.1967
4182,52.5935,91.1969
4183,52.5933,91.1996
4184,52.5928,91.1996
4185,52.5924,91.1997
4186,52.592,91.2016
4187,52.5915,91.201
4188,52.5911,91.2009
4189,52.5906,91.2006
4190,52.5902,91.2004
4191,52.5898,91.2001
4192,52.5894,91.2006
4193,52.5889,91.2001
4194,52.5884,91.1999
4195,52.5879,91.1994
4196,52.5875,91.1993
4197,52.587,91.1987
4198,52.5865,91.1982
4199,52.586,91.1978
4200,52.5856,91.1977
4201,52.5852,91.1978
4202,52.5846,91.1973
4203,52.5841,91.1968
4204,52.5837,91.1965
4205,52.5834,91.198
4206,52.5829,91.1979
4207,52.5824,91.1972
4208,52.5819,91.1979
4209,52.5815,91.1974
4210,52.581,91.197
4211,52.5805,91.1965
4212,52.5801,91.1964
4213,52.5796,91.1958
4214,52.5791,91.1946
4215,52.5786,91.1941
4216,52.5781,91.1937
4217,52.5777,91.1938
4218,52.5772,91.1934
4219,52.5768,91.1927
4220,52.5763,91.1922
4221,52.5759,91.1934
4222,52.5754,91.193
4223,52.5749,91.1935
4224,52.5745,91.1932
4225,52.574,91.1927
4226,52.5736,91.1925
4227,52.5731,91.1921
4228,52.5727,91.1923
4229,52.5722,91.192
4230,52.5718,91.1925
4231,52.5714,91.1921
4232,52.571,91.192
4233,52.5706,91.1922
4234,52.5701,91.192
4235,52.5696,91.1908
4236,52.5692,91.1904
4237,52.5687,91.1898
4238,52.5684,91.19
4239,52.5679,91.1894
4240,52.5674,91.1891
4241,52.567,91.1888
4242,52.5665,91.1883
4243,52.5661,91.1878
4244,52.5656,91.1873
4245,52.5651,91.1868
4246,52.5647,91.1864
4247,52.5643,91.1875
4248,52.5638,91.1871
4249,52.5633,91.1868
4250,52.5629,91.1877
4251,52.5624,91.1873
4252,52.562,91.1868
4253,52.5616,91.1871
4254,52.5611,91.1864
4255,52.5607,91.1862
4256,52.5602,91.1859
4257,52.5598,91.1864
4258,52.5594,91.1864
4259,52.5591,91.1881
4260,52.5586,91.1874
4261,52.5582,91.1882
4262,52.5575,91.1746
4263,52.557,91.1747
4264,52.5566,91.1743
4265,52.5562,91.1744
4266,52.5557,91.1742
4267,52.5553,91.1739
4268,52.5548,91.1734
4269,52.5544,91.1733
4270,52.554,91.1727
4271,52.5535,91.1722
4272,52.5533,91.172
4273,52.5529,91.1716
4274,52.5524,91.1715
4275,52.552,91.1713
4276,52.5515,91.1734
4277,52.5511,91.1734
4278,52.5506,91.1742
4279,52.5502,91.1741
4280,52.5498,91.1737
4281,52.5494,91.1744
4282,52.549,91.1746
4283,52.5486,91.174
4284,52.5481,91.1734
4285,52.5477,91.173
4286,52.5472,91.1728
4287,52.5468,91.1724
4288,52.5464,91.174
4289,52.546,91.1734
4290,52.5455,91.1729
4291,52.545,91.1716
4292,52.5446,91.1716
4293,52.5442,91.1713
4294,52.5438,91.1716
4295,52.5434,91.1715
4296,52.5429,91.1715
4297,52.5425,91.1715
4298,52.5421,91.1708
4299,52.5416,91.1704
4300,52.5412,91.1709
4301,52.5408,91.1706
4302,52.5403,91.1701
4303,52.5399,91.1701
4304,52.5395,91.1701
4305,52.5392,91.1708
4306,52.5387,91.1705
4307,52.5383,91.1706
4308,52.5379,91.1713
4309,52.5374,91.1708
4310,52.537,91.1707
4311,52.5367,91.1708
4312,52.5364,91.1712
4313,52.536,91.1708
4314,52.5355,91.1701
4315,52.535,91.1698
4316,52.5345,91.1692
4317,52.534,91.1678
4318,52.5335,91.1675
4319,52.5331,91.1672
4320,52.5326,91.166
4321,52.5321,91.1656
4322,52.5317,91.1653
4323,52.5313,91.1663
4324,52.5308,91.1658
4325,52.5304,91.1653
4326,52.5299,91.1648
4327,52.5296,91.1652
4328,52.5291,91.1645
4329,52.5287,91.164
4330,52.5282,91.1635
4331,52.5278,91.1632
4332,52.5273,91.1627
4333,52.5269,91.1622
4334,52.5265,91.1617
4335,52.526,91.1615
4336,52.5256,91.1612
4337,52.5252,91.1613
4338,52.5248,91.1609
4339,52.5243,91.1604
4340,52.5239,91.1599
4341,52.523,91.1521
4342,52.5226,91.1517
4343,52.5221,91.1517
4344,52.5217,91.1511
4345,52.5212,91.1522
4346,52.5207,91.152
4347,52.5204,91.1523
4348,52.5199,91.1518
4349,52.5195,91.1513
4350,52.5191,91.1507
4351,52.5186,91.1525
4352,52.5182,91.1522
4353,52.5178,91.1519
4354,52.5174,91.1515
4355,52.5169,91.1513
4356,52.5165,91.1511
4357,52.5161,91.1507
4358,52.5157,91.1506
4359,52.5153,91.1501
4360,52.5149,91.1498
4361,52.5145,91.1494
4362,52.514,91.1491
4363,52.5136,91.1491
4364,52.5132,91.1489
4365,52.5128,91.1485
4366,52.5123,91.1486
4367,52.5119,91.1488
4368,52.5114,91.1481
4369,52.511,91.1485
4370,52.5106,91.1489
4371,52.5102,91.1485
4372,52.5098,91.1493
4373,52.5092,91.1357
4374,52.5088,91.1353
4375,52.5084,91.1351
4376,52.508,91.1353
4377,52.5075,91.1355
4378,52.5071,91.1361
4379,52.5067,91.1358
4380,52.5062,91.1367
4381,52.5058,91.1367
4382,52.5054,91.1363
4383,52.505,91.137
4384,52.5046,91.1367
4385,52.5042,91.1362
4386,52.5038,91.136
4387,52.5034,91.1359
4388,52.5031,91.1382
4389,52.5026,91.1378
4390,52.5022,91.1377
4391,52.5018,91.1377
4392,52.5014,91.1376
4393,52.5004,91.1294
4394,52.5,91.1161
4395,52.4996,91.117
4396,52.4992,91.1163
4397,52.4988,91.1161
4398,52.4984,91.1159
4399,52.498,91.1158
4400,52.4976,91.1157
4401,52.4971,91.1159
4402,52.4967,91.1155
4403,52.4962,91.1165
4404,52.4958,91.1163
4405,52.4954,91.1164
4406,52.495,91.1162
4407,52.4945,91.1174
4408,52.4941,91.1173
4409,52.4937,91.117
4410,52.4933,91.1168
4411,52.4929,91.1166
4412,52.4924,91.1164
4413,52.492,91.1159
4414,52.4916,91.116
4415,52.4912,91.1157
4416,52.4908,91.1154
4417,52.4905,91.1168
4418,52.4901,91.1167
4419,52.4897,91.1164
4420,52.4893,91.1165
4421,52.4888,91.1151
4422,52.4884,91.1155
4423,52.488,91.1151
4424,52.4876,91.114
4425,52.4872,91.1137
4426,52.4868,91.1138
4427,52.4865,91.1136
4428,52.4861,91.1133
4429,52.4857,91.113
4430,52.4853,91.1131
4431,52.4849,91.1127
4432,52.4845,91.1126
4433,52.4841,91.1123
4434,52.4837,91.112
4435,52.4833,91.113
4436,52.4829,91.1127
4437,52.4824,91.1128
4438,52.4821,91.1125
4439,52.4817,91.113
4440,52.4812,91.1127
4441,52.4809,91.1133
4442,52.4804,91.1142
4443,52.48,91.1139
4444,52.4795,91.1127
4445,52.4789,91.1151
4446,52.4785,91.1151
4447,52.4781,91.1145
4448,52.4777,91.1141
4449,52.4772,91.1138
4450,52.4769,91.1139
4451,52.4765,91.1155
4452,52.4761,91.1152
4453,52.4757,91.1149
4454,52.4753,91.1149
4455,52.4749,91.1145
4456,52.4745,91.1155
4457,52.4741,91.1155
4458,52.4737,91.115
4459,52.4733,91.1157
4460,52.4728,91.1145
4461,52.4724,91.1141
4462,52.4718,91.1163
4463,52.4714,91.1159
4464,52.471,91.1155
4465,52.4706,91.1151
4466,52.4703,91.1158
4467,52.4698,91.1145
4468,52.4694,91.114
4469,52.469,91.1136
4470,52.4686,91.1136
4471,52.4683,91.1145
4472,52.468,91.1146
4473,52.4675,91.1144
4474,52.4671,91.1139
4475,52.4667,91.1136
4476,52.4663,91.1137
4477,52.4659,91.1133
4478,52.4655,91.113
4479,52.4651,91.1139
4480,52.4646,91.1135
4481,52.4642,91.1129
4482,52.4638,91.1137
4483,52.4634,91.1132
4484,52.4629,91.1127
4485,52.4625,91.1123
4486,52.4621,91.1117
4487,52.4617,91.111
4488,52.4613,91.1107
4489,52.461,91.1128
4490,52.4606,91.1127
4491,52.4602,91.1121
4492,52.4598,91.1117
4493,52.4593,91.1113
4494,52.4589,91.111
4495,52.4585,91.1106
4496,52.4582,91.1104
4497,52.4578,91.1099
4498,52.4574,91.1091
4499,52.457,91.1088
4500,52.4566,91.1088
4501,52.4562,91.109
4502,52.4558,91.1092
4503,52.4554,91.1093
4504,52.455,91.1092
4505,52.4546,91.1081
4506,52.4542,91.1077
4507,52.4538,91.1073
4508,52.4534,91.107
4509,52.453,91.1067
4510,52.4527,91.1067
4511,52.4523,91.1062
4512,52.4519,91.1057
4513,52.4515,91.1055
4514,52.4511,91.1055
4515,52.4507,91.1052
4516,52.4503,91.1049
